id,name,description,imglink,shortimg
31173,Akagami_no_Shirayuki-hime_2nd_Season,"Shirayuki and Zen Wistalia have finally confirmed their romantic feelings for each other, and everyone has resumed their daily lives. Shirayuki remains an apprentice court herbalist at the royal palace of Clarines, and Zen continues his duties alongside his aides.

However, their daily routines are disrupted when Crown Prince Izana, Zen’s older brother, receives an invitation from Raji Shenazard, the prince of Tanbarun. The herbalist finds herself ordered to go to Tanbarun for seven days, to build a new friendship with the formerly selfish and haughty ruler who once ordered Shirayuki to become his concubine. Along the way, Shirayuki is bound to run into trouble once again, as she is sought by a mysterious boy named Kazuki, someone she has never met.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/12/77834.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/77834.jpg?s=25695e8aaa5f5bc76c063f3adbe20fa1
15039,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai_Movie,"A year after their deceased friend Honma Meiko appeared to them, Jinta Yadomi and the other members of the Super Peace Busters decide to write letters in her memory. Attempting to enjoy their summer together, they reminisce about their time together before and after her death.

AnoHana. Movie retells the main events of the parent story in the perspective of each member of the Super Peace Busters.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/5/49993.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/49993.jpg?s=2ff40db2548097cc9938d64b861e48d2
4901,Black_Lagoon__Robertas_Blood_Trail,"Roberta, the terrorist-turned-maid that made her appearence in the first season of Black Lagoon, returns in this five-episode OVA series—and this time, all bets are off!

Roberta's benefactor, the patriarch of the Lovelace clan, is murdered during a political rally. The assassin's trail soon leads back to Roanapur—so now she has returned on a mission of vengeance! However, close behind her is the new patriarch, Garcia, as well as Roberta's apprentice (and maid), Fabiola Iglesias. As the body count of Roberta's bloody rampage mounts, forces from within the corrupt island (which includes the Lagoon Company), as well as overseas converge on what threatens to escalate into all-out war!",https://myanimelist.cdn-dena.com/images/anime/8/75529.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/75529.jpg?s=c8e88495ad56ad749fdb93320aea84b2
9963,Detective_Conan_Movie_15__Quarter_of_Silence,"The story begins with a threat against the Tokyo governor, but Conan's quick thinking prevents any fatalities when a subway tunnel is blown up. Conan learns there may be a connection to a village that was relocated for the construction of a dam, and he races to stop the criminal before the next attack.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/9/32035.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/32035.jpg?s=c599d1539667405c5043cd32440a02ba
4789,ef__A_Tale_of_Melodies,"In a story set years in the past, Himura Yuu is a studious and diligent young man intent solely on maintaining his top academic position at Otowa Academy. One day, he meets a mysterious girl named Amamiya Yuuko, who, to his surprise, recognizes him. Memories of a distant childhood, memories rather left forgotten... meeting Yuuko again will force Yuu to confront the regrets and sorrows of their collective pasts and presents.

In the present, Kuze Shuuichi may seem like a womanizer, but upon closer inspection, is a man who would rather be left alone. Hayama Mizuki, however, is not the type of girl who would let him be, especially after hearing the beautiful sounds of his violin performance. As Mizuki attempts to become closer to him, Kuze attempts to push her away—the tale of their budding relationship is darkened with undertones of an imminent tragedy.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/13/50519.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/50519.jpg?s=d7536d7d429cf4897b52364fb825e30e
22043,Fairy_Tail_2014,"The Grand Magic Games reaches its climax following Natsu Dragneel and Gray Fullbuster's stunning victory over Sting Eucliffe and Rogue Cheney of the Sabertooth guild. This success pushes the Fairy Tail guild closer to being crowned the overall champions, but obtaining victory isn't the only challenge they face. A mystery still surrounds a hooded stranger and the ominous Eclipse Gate, leaving more questions than answers.

More crazy adventures are on the horizon for Fairy Tail as their destructive antics and joyful rowdiness continue unabated. Their greatest trial is quickly approaching, but united as a family, the guild will always be ready to face any threat that comes their way.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/3/60551.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/60551.jpg?s=40080e5b51077174e8d293a5bfadf9ac
26213,Free__Eternal_Summer_Special,"Unaired episode included with volume 7 of the Blu-ray/DVD.",https://myanimelist.cdn-dena.com/images/anime/6/73125.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/73125.jpg?s=e2d20e0cb2b77041ad06482b6144e658
2951,Gintama__Nanigoto_mo_Saiyo_ga_Kanjin_nano_de_Tasho_Senobisuru_Kurai_ga_Choudoyoi,"This special is a set of short comedy stories involving Gintoki and his equally-broke sidekicks Shinpachi and Kagura. One day, Gintoki and his comrades are out viewing the spring flowers when suddenly the Shinsengumi appear, arguing that Gintoki has taken their flower-viewing spot. Gintoki's team and the Shinsengumi must then battle for the right to sit in that spot by using a violent version of rock paper scissors.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/4/8522.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/8522.jpg?s=f81bd383d64def8594dc7bdb44f2ee07
153,Juuni_Kokuki,"Youko Nakajima has only ever wanted to be normal. She does what she is asked, gets good grades, is the class president, and even helps her classmates whenever she can—but because of her red hair, she has never fit in. With her pushover attitude, Youko lets classmates take advantage of her, so she has nobody she can really call a friend.

But on an otherwise ordinary day, a man who claims to be from another world barges into Youko's classroom and bows before her. This elegant blond-haired man, Keiki, claims that Youko is his master and belongs on the throne of his kingdom. However, their first meeting is cut short as Keiki has been followed by otherworldly beasts called youma. He is able to escape with Youko into his own realm, but two other classmates—Ikuya Asano and Yuka Sugimoto—are caught up in the madness as well. Unfortunately, their troubles have only just begun, as the youma attack leaves them separated from Keiki. Alone in this strange new land, these ordinary students must learn to fend for themselves or die.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/6/50859.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/50859.jpg?s=fecae9a4099617517e5681a2bfb80904
6045,Kimi_ni_Todoke,"Kuronuma Sawako is completely misunderstood by her classmates. Her timid and sweet demeanor is often mistaken for malicious behavior. This is due to her resemblance to the ghost girl from ""The Ring,"" which has led her peers to give her the nickname Sadako. Longing to make friends and live a normal life, she is naturally drawn to Kazehaya Shouta, the most popular guy in class, whose ""100% refreshing"" personality earns him great admiration from Sawako. So when Kazehaya starts talking to her, maybe there is hope for the friendships Sawako has always longed for. Maybe... there is even a little hope for some romance in her future.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/7/17890.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/17890.jpg?s=fad16829ce92b671a0b569f5e200567e
9656,Kimi_ni_Todoke_2nd_Season,"The continuation of the first season. Sawako Kuronuma and her friends have just begun their second year of high school and they are in the same class together again. To make matters more interesting a male student newly transferred into their class is seated right next to Kuronuma and has taken an interest in her. What hurdles will Sawako and Kazehaya face next?",https://myanimelist.cdn-dena.com/images/anime/8/27174.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/27174.jpg?s=0b662bac78dfb0906f6c55b16c54c42e
16001,Kokoro_Connect__Michi_Random,"The final four episodes of Kokoro Connect.",https://myanimelist.cdn-dena.com/images/anime/10/45526.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/45526.jpg?s=503f5d30f9e9287b47cfe4bfc2941e9d
851,Kyou_kara_Ore_wa,"Two transfer students, Mitsuhashi Takashi and Itou Shinji, tired of their boring normal life and unpopularity decide to take their arrival at a new school as an opportunity to reinvent their image, and become delinquents! Itou's justice clashing with Mitsuhashi's mischievous ways, they initially antagonize one another but soon become fast friends. The delinquent duo set out on various misadventures to become the greatest delinquents in all Japan!",https://myanimelist.cdn-dena.com/images/anime/2/43779.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/43779.jpg?s=7b7059a77ed2994d6c57d8180fc6a39e
302,Mirai_Shounen_Conan,"July 2008. Mankind was faced with the threat of extinction. An ultra-magnetic weapon, far more devastating than any nuclear weapon known, destroyed half the world in an instant. The earth's crust was rocked by massive movements, the earth was thrown off its axis, and the five continents were torn completely apart and sank deep below the sea...

The attempt by a number of people to flee to outer space failed. Their spaceships were forced back to the earth and vanished with their hopes shattered. But one of the spaceships narrowly escaped destruction and crash-landed on a small island which had miraculously survived the devastation. The crew members of the spaceship settled there, as if they were seeds sown on the island.

After years, a boy was born. He was a new life in the desert, a ray of light in the darkness of the annihilated earth...

(Source: AniDB) ",https://myanimelist.cdn-dena.com/images/anime/6/17529.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/17529.jpg?s=7ad9b1510de561fd577d0eb7b66b3ebd
1943,Paprika,"The world of dreams can be an incredible window into the psyche, showing one's deepest desires, aspirations, and repressed memories. One hopeful tech lab has been developing the ""DC Mini,"" a device with the power to delve into the dreams of others. Atsuko Chiba and Kosaku Tokita have been tirelessly working to develop this technology with the hopes of using it to deeply explore patients' minds and help cure them of their psychological disorders.

However, having access to the deepest corners of a person's mind comes with a tremendous responsibility. In the wrong hands, the DC Mini could be used as a form of psychological terrorism and cause mental breakdowns in the minds of targets. When this technology is stolen and people around them start acting strangely, Atsuko and Kosaku know they have a serious problem on their hands. Enlisting the help of Officer Konakawa, who has been receiving this experimental therapy, they search both the real and dream worlds for their mental terrorist.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/6/3627.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/3627.jpg?s=ba5b5eb85705465f5a24e7b966441f83
